wallet_address,account_age_days,total_transactions,total_volume,current_balance,average_balance,balance_stability_score,transaction_frequency_score,asset_diversity_score,dapp_usage_score,unique_counterparties,avg_transaction_size,risk_category,credit_score
SYNTH_HIGH_RISK_53548,152,51,16820.915333939745,4188,3210.248219607953,29.94922306441425,100.0,0,15,43,97.3953488372093,high_risk,527
SYNTH_HIGH_RISK_89707,138,55,25578.364110174964,3048,3942.2474780795474,22.538594274332027,100.0,20,15,6,63.5,high_risk,534
SYNTH_HIGH_RISK_82022,71,9,26156.179640737188,6048,7809.979424871718,43.58980623837537,36.865038141026574,60,0,6,1008.0,high_risk,445
SYNTH_HIGH_RISK_33808,5,49,7613.144291326672,1683,1269.7694020061617,64.36852724377687,100.0,0,15,7,34.3469387755102,high_risk,543
SYNTH_HIGH_RISK_89764,160,22,42015.14928768739,9916,7260.298115679056,45.49846713625138,41.92747107964575,0,15,14,708.2857142857143,high_risk,366
SYNTH_HIGH_RISK_73338,44,38,25542.92432982254,6874,5001.304884491296,8.756501972777325,100.0,60,15,21,190.94444444444446,high_risk,300
SYNTH_HIGH_RISK_62484,151,29,54130.23349678279,8497,8368.265288310746,2.296189856826432,58.727841212946544,0,0,2,404.6190476190476,high_risk,300
SYNTH_HIGH_RISK_91950,29,37,4824.934303609389,895,917.860653422448,53.61691988855104,100.0,20,15,7,24.86111111111111,high_risk,504
SYNTH_HIGH_RISK_87150,174,45,89394.8170840666,9690,12247.322545008923,7.947776276759015,81.21217249968686,0,0,23,269.1666666666667,high_risk,300
SYNTH_HIGH_RISK_85038,148,14,41377.62709325868,8139,5828.471010862461,26.810700998068434,25.702413167673214,20,0,6,1356.5,high_risk,300
SYNTH_HIGH_RISK_55964,28,16,29004.50391946114,3806,3060.2455935155913,35.446303714332906,100.0,0,15,1,253.73333333333332,high_risk,313
SYNTH_HIGH_RISK_32547,41,44,16980.18907069933,4417,3220.2304926202464,34.56060971619699,100.0,0,15,29,105.16666666666667,high_risk,364
SYNTH_HIGH_RISK_59866,101,14,27959.78045965043,2812,3251.725930437505,9.103837704560796,40.272924272837784,0,0,9,312.44444444444446,high_risk,300
SYNTH_HIGH_RISK_28444,10,35,34835.85006039962,4462,3239.4922272103768,63.11159470379293,100.0,20,0,35,127.48571428571428,high_risk,463
SYNTH_HIGH_RISK_36269,11,45,3760.6239185234153,677,847.6238454843195,0.0,100.0,0,15,10,15.044444444444444,high_risk,528
SYNTH_HIGH_RISK_81160,131,20,34294.38041793327,3866,2711.3786302730746,45.833356700188276,44.99360455502933,0,0,10,297.38461538461536,high_risk,358
SYNTH_HIGH_RISK_50747,112,43,28607.605882658838,4058,3647.130536176112,14.979570346075661,100.0,20,0,21,109.67567567567568,high_risk,556
SYNTH_HIGH_RISK_17537,68,35,33679.44447219371,4339,3594.6343658192486,0.0,100.0,0,15,17,135.59375,high_risk,353
SYNTH_HIGH_RISK_41501,149,11,40772.21307232453,4891,3599.1350113018684,0.0,18.464801705315843,0,0,3,1630.3333333333333,high_risk,404
SYNTH_HIGH_RISK_90270,168,22,2391.9981181933904,1150,1076.252656607775,51.82598108267263,38.891756793931464,0,0,13,88.46153846153847,high_risk,403
SYNTH_HIGH_RISK_47939,99,21,7611.199898923877,1073,1318.1365144732968,23.790531501441816,63.94006075164006,0,0,16,67.0625,high_risk,300
SYNTH_HIGH_RISK_17856,153,46,24549.61336386344,2857,2289.8356624733847,28.2428399584401,93.76054193011893,20,15,38,75.1842105263158,high_risk,324
SYNTH_HIGH_RISK_47988,77,34,7428.906403047922,878,1038.8694605675057,55.08911420466845,100.0,40,15,26,29.266666666666666,high_risk,342
SYNTH_HIGH_RISK_43094,73,34,38397.888166586796,8186,7066.120702199791,35.55875377382003,100.0,20,15,30,272.8666666666667,high_risk,376
SYNTH_HIGH_RISK_54186,77,33,18772.59298484652,1964,2525.018627816427,13.192094042251016,100.0,40,0,29,67.72413793103448,high_risk,498
SYNTH_HIGH_RISK_69081,177,28,8447.621060823314,1047,1014.1658012978307,4.723353172629644,49.03986898044084,20,0,19,55.10526315789474,high_risk,332
SYNTH_HIGH_RISK_13340,98,9,39521.49864933418,4570,3895.0251169341727,33.044970168995086,23.757823424153905,20,0,4,1142.5,high_risk,456
SYNTH_HIGH_RISK_56940,157,52,16204.620843863357,8096,10043.579405483035,26.583326133806725,100.0,40,0,27,184.0,high_risk,452
SYNTH_HIGH_RISK_21571,26,4,29148.797599792015,4953,6371.821627239284,13.236966117755998,38.0471895621705,0,15,3,1651.0,high_risk,533
SYNTH_HIGH_RISK_92597,29,44,48943.356412305446,6265,6872.838166242051,13.349530447025455,100.0,20,0,20,145.69767441860466,high_risk,352
SYNTH_HIGH_RISK_26281,53,40,1100.9475074465945,245,235.14664839941335,13.892426225680506,100.0,0,0,18,6.447368421052632,high_risk,390
SYNTH_HIGH_RISK_74842,105,44,18574.533717488182,8889,9641.605548623389,5.142687810791665,100.0,0,15,15,227.92307692307693,high_risk,377
SYNTH_HIGH_RISK_54791,69,33,56063.80645293098,5646,6970.757692276726,27.339259653088277,100.0,0,15,3,188.2,high_risk,303
SYNTH_HIGH_RISK_41848,89,31,14850.875932662946,2979,2842.4022189887673,25.778674578601244,100.0,40,0,1,110.33333333333333,high_risk,331
SYNTH_HIGH_RISK_44961,117,32,39718.63597007233,4591,5043.359013928087,27.303422839082568,84.14920447399908,0,15,26,176.57692307692307,high_risk,406
SYNTH_HIGH_RISK_49140,71,31,12156.350965399293,3574,3231.951230351789,55.99193581462351,100.0,100,0,12,127.64285714285714,high_risk,523
SYNTH_HIGH_RISK_15523,177,24,54954.24598159177,5819,4303.114484829235,22.198677299732548,41.518107937900325,40,30,15,387.93333333333334,high_risk,300
SYNTH_HIGH_RISK_80325,126,33,15136.52808254975,2465,3110.300473225677,55.06472680316077,81.91751690879508,20,0,27,91.29629629629629,high_risk,523
SYNTH_HIGH_RISK_83237,158,31,42299.06682002584,4835,4415.6836593996595,9.555102470954052,60.999565589948006,20,45,23,210.2173913043478,high_risk,538
SYNTH_HIGH_RISK_12487,72,47,1495.7055205175568,602,494.7985826856677,52.117942383707685,100.0,20,0,13,13.681818181818182,high_risk,550
SYNTH_HIGH_RISK_16813,52,35,27631.544109616516,3166,2491.6339562662492,22.624408849490294,100.0,40,0,33,95.93939393939394,high_risk,300
SYNTH_HIGH_RISK_92039,161,33,4025.5082904754427,1237,967.0537533664198,24.88442359515065,64.21565355475784,40,15,18,49.48,high_risk,404
SYNTH_HIGH_RISK_15773,155,15,46302.2035821522,9059,8005.9329743366525,28.15801995645031,27.4113307079731,60,0,7,1294.142857142857,high_risk,460
SYNTH_HIGH_RISK_29859,142,8,35554.6081746711,3907,3140.6084477018003,19.556132532517424,13.098798943019126,20,15,1,3907.0,high_risk,300
SYNTH_HIGH_RISK_30822,102,47,20267.076045482143,8260,8451.517703762796,9.050553871075314,100.0,0,15,8,196.66666666666666,high_risk,389
SYNTH_HIGH_RISK_38448,131,39,11348.46621245509,5059,5650.408577748852,21.701894745204648,91.72684001866129,20,0,26,158.09375,high_risk,460
SYNTH_HIGH_RISK_18862,114,35,53891.793456886895,6356,4908.822088230958,33.275297597556914,94.23338416596476,20,0,24,219.17241379310346,high_risk,450
SYNTH_HIGH_RISK_28117,23,38,52426.686970015195,7578,7113.286188838087,15.550514911506852,100.0,0,0,37,204.8108108108108,high_risk,446
SYNTH_HIGH_RISK_18102,152,18,51263.3863514002,9678,11074.632951670228,5.37713483600004,34.45903700109536,0,0,10,967.8,high_risk,404
SYNTH_HIGH_RISK_79942,135,10,17671.85336380966,7179,7689.909156029354,24.33376893071182,18.65614303065852,0,0,3,2393.0,high_risk,416
SYNTH_HIGH_RISK_57133,84,23,30106.13583133409,5696,5746.870105991755,22.39428837775427,83.74741200888259,20,0,19,299.7894736842105,high_risk,482
SYNTH_HIGH_RISK_67479,63,14,13313.648783852488,1360,1277.8861275507086,44.5058836677209,65.92120338646343,40,0,11,123.63636363636364,high_risk,358
SYNTH_HIGH_RISK_60791,17,23,31300.887350109002,3466,2566.1840595274407,7.158274952940241,100.0,0,15,23,150.69565217391303,high_risk,435
SYNTH_HIGH_RISK_76487,63,22,63772.80427648649,7249,9265.205588815285,8.307107719970308,100.0,60,0,19,381.5263157894737,high_risk,413
SYNTH_HIGH_RISK_72968,26,12,12398.285646970458,1596,1480.5316457586189,20.116171323059007,100.0,60,45,11,145.0909090909091,high_risk,300
SYNTH_HIGH_RISK_46809,130,30,75680.46611235247,8764,9960.50377219658,8.357201250547156,70.24685909934881,40,0,23,381.04347826086956,high_risk,447
SYNTH_HIGH_RISK_80457,26,8,14394.156835385586,5535,6329.306812730615,36.942571031423945,80.9861228866811,0,0,7,790.7142857142857,high_risk,468
SYNTH_HIGH_RISK_12256,111,48,2198.9666027433195,793,980.7819498826353,40.59955612024159,100.0,20,0,35,18.88095238095238,high_risk,352
SYNTH_HIGH_RISK_19176,175,26,70132.84157261795,7961,6910.9794561302815,5.685837352437453,45.62204147287879,80,15,3,468.29411764705884,high_risk,422
SYNTH_HIGH_RISK_11136,32,9,37242.902387087226,5041,6459.381608157097,0.0,86.51292546497024,20,15,8,630.125,high_risk,405
SYNTH_HIGH_RISK_90161,174,21,11300.91613890214,2254,2363.5572742396594,59.611166307116754,36.14486743920537,0,0,4,187.83333333333334,high_risk,300
SYNTH_HIGH_RISK_19407,70,28,40701.90172532349,5678,5612.400792510918,36.24811441404449,100.0,0,15,25,227.12,high_risk,421
SYNTH_HIGH_RISK_47825,115,11,24495.953566002434,5259,5507.003300426841,30.02143445708689,25.468011509809568,0,15,5,1051.8,high_risk,527
SYNTH_HIGH_RISK_63445,58,44,39191.13940635445,8764,8187.954980934231,12.744085758056105,100.0,0,0,7,213.7560975609756,high_risk,530
SYNTH_HIGH_RISK_17235,107,20,28764.401737728927,3735,3264.226352946276,26.631568434277884,57.27868695497225,20,0,4,249.0,high_risk,391
SYNTH_HIGH_RISK_10844,52,12,81441.45971032743,8160,8593.560818376764,14.488466322406149,70.51705447961538,0,0,10,816.0,high_risk,376
SYNTH_HIGH_RISK_89468,119,44,41917.609710514385,6139,5105.44377843633,6.139723308580821,100.0,20,0,25,161.55263157894737,high_risk,312
SYNTH_HIGH_RISK_89721,125,47,33621.37137922055,6380,8034.21973665322,50.08230255500808,100.0,20,0,28,155.609756097561,high_risk,385
SYNTH_HIGH_RISK_47853,143,20,7175.493628488192,2971,3137.8573418212723,20.27144961876378,42.495339461344386,0,0,7,228.53846153846155,high_risk,300
SYNTH_HIGH_RISK_14887,20,36,41323.575054005334,6857,7917.739476240096,7.530687116070018,100.0,0,0,13,195.9142857142857,high_risk,429
SYNTH_HIGH_RISK_98997,149,45,24319.161229461643,5279,5115.404129041224,28.903919940545443,93.63985127774748,20,0,37,142.67567567567568,high_risk,552
SYNTH_HIGH_RISK_54380,107,31,3734.145504623165,1387,1614.0152873105685,23.961168339532737,90.22587577568088,60,0,26,53.34615384615385,high_risk,331
SYNTH_HIGH_RISK_28390,117,33,11465.118349494003,2129,2435.3413855474996,7.447326916914124,86.86257185385003,0,0,1,78.85185185185185,high_risk,300
SYNTH_HIGH_RISK_47985,63,50,19492.042470106077,3079,3795.7640414588127,39.29669485695048,100.0,20,15,16,65.51063829787235,high_risk,333
SYNTH_HIGH_RISK_29841,45,29,12893.459644882032,2492,2582.4820125821548,34.186691058735015,100.0,40,15,27,92.29629629629629,high_risk,382
SYNTH_HIGH_RISK_53302,58,5,30933.192971794197,5506,5107.086635121879,23.888609541061218,19.30362493234717,0,0,2,2753.0,high_risk,496
SYNTH_HIGH_RISK_72834,165,41,56255.57823360679,9114,9658.159551210687,0.0,76.87016627323503,0,0,32,284.8125,high_risk,388
SYNTH_HIGH_RISK_41157,105,50,13400.182032720744,3368,3416.820301581033,52.09257556483439,100.0,20,0,7,74.84444444444445,high_risk,305
SYNTH_HIGH_RISK_37492,102,36,49596.52060643461,6746,5171.226668534457,12.07557001690586,100.0,0,15,21,217.61290322580646,high_risk,300
SYNTH_HIGH_RISK_58477,34,41,6940.562225274105,1429,1232.4384822430222,10.282042101957597,100.0,20,0,40,35.725,high_risk,448
SYNTH_HIGH_RISK_77928,2,1,34980.23173448692,5174,4477.235473240546,7.285660720392418,13.465735902799727,20,15,1,5174.0,high_risk,505
SYNTH_HIGH_RISK_86536,168,49,10301.345234401986,3409,4056.038127493941,13.23496593015761,90.98868645571216,40,0,39,85.225,high_risk,407
SYNTH_HIGH_RISK_70411,45,10,19309.0460155738,2795,2625.143796166221,37.82749760994448,65.32280969732518,20,15,8,349.375,high_risk,426
SYNTH_HIGH_RISK_65994,55,45,68612.45103529344,9473,10057.791341624757,20.31206367400933,100.0,0,0,3,225.54761904761904,high_risk,528
SYNTH_HIGH_RISK_15081,110,12,67219.25892850693,6992,6998.25985255659,55.8469402314403,29.18838315094405,20,0,6,1165.3333333333333,high_risk,390
SYNTH_HIGH_RISK_15830,64,36,30000.92830860611,4545,5534.419637354543,13.464765213567038,100.0,0,15,19,137.72727272727272,high_risk,552
SYNTH_HIGH_RISK_21882,61,8,16156.8435313361,6513,7208.2286468958255,32.361104718868376,35.57628682110733,20,0,5,1302.6,high_risk,321
SYNTH_HIGH_RISK_19210,75,38,40976.28246264719,4839,5660.562505375357,42.610672975361126,100.0,60,0,34,142.3235294117647,high_risk,583
SYNTH_HIGH_RISK_55380,114,47,30738.116721743616,6173,6428.2096741849755,2.282997655560022,100.0,0,30,34,150.5609756097561,high_risk,403
SYNTH_HIGH_RISK_98179,122,11,1938.9578612547357,265,234.80475260309407,10.686482665744293,24.719615216153116,0,15,5,53.0,high_risk,330
SYNTH_HIGH_RISK_31954,107,28,35130.829937257375,7202,9090.29402854916,42.47625468753557,81.32246045834358,20,15,23,313.1304347826087,high_risk,404
SYNTH_HIGH_RISK_68323,33,23,67202.2159665641,8839,6585.945518689345,49.23822144744679,100.0,20,0,22,401.77272727272725,high_risk,456
SYNTH_HIGH_RISK_55054,38,39,33820.52769436982,3853,4551.215795720495,0.0,100.0,20,0,4,104.13513513513513,high_risk,386
SYNTH_HIGH_RISK_21672,152,40,21407.72600358365,9718,6858.128781913854,7.115051560254072,81.72575507036365,0,0,32,303.6875,high_risk,303
SYNTH_HIGH_RISK_44821,115,24,5281.195576153052,878,956.5385153526031,35.59869567460958,63.05090086347143,80,0,18,48.77777777777778,high_risk,300
SYNTH_HIGH_RISK_52058,160,16,7525.603476247902,2668,3039.0971756762942,48.91923152706188,29.16606672028108,0,0,3,333.5,high_risk,431
SYNTH_HIGH_RISK_14650,131,45,18680.562964309458,1890,1361.902482433177,9.167867470907547,100.0,60,15,25,49.73684210526316,high_risk,304
SYNTH_HIGH_RISK_70584,108,37,3442.538025870064,1089,1075.262121452359,36.97882092982207,100.0,40,0,17,34.03125,high_risk,438
SYNTH_HIGH_RISK_22191,65,16,29499.61016776556,5155,6097.16399127138,2.9071239142298926,74.16606672028108,20,30,4,396.53846153846155,high_risk,477
SYNTH_HIGH_RISK_29462,23,24,20008.10551011465,9072,6649.92685269439,52.57355378874659,100.0,0,0,23,394.4347826086956,high_risk,559
SYNTH_HIGH_RISK_87358,58,47,13586.392602195745,1960,2474.219653111718,9.964741270644762,100.0,0,0,15,44.54545454545455,high_risk,499
SYNTH_HIGH_RISK_10968,115,14,49223.15625187088,5142,4117.094299051776,42.898250103251094,34.40981622290236,0,15,8,642.75,high_risk,390
SYNTH_HIGH_RISK_40513,8,47,17140.38227578885,4819,3731.7854172637676,28.142786154306766,100.0,40,0,31,102.53191489361703,high_risk,566
SYNTH_HIGH_RISK_97288,148,24,67057.16534120003,8141,7901.0865035703255,7.200221145698592,48.52681155677343,40,0,16,508.8125,high_risk,305
SYNTH_HIGH_RISK_90383,105,50,52576.91068148098,6377,7142.163935820822,11.961757777664689,100.0,40,15,25,141.7111111111111,high_risk,557
SYNTH_HIGH_RISK_55684,83,8,16589.942842415203,3361,3490.566458775047,10.183876301252546,25.4439542119823,20,0,4,840.25,high_risk,300
SYNTH_HIGH_RISK_23268,137,42,11833.306773251044,1636,1323.9925253448143,47.22966610535197,95.44833634489117,20,0,35,46.74285714285714,high_risk,300
SYNTH_HIGH_RISK_26945,87,7,13634.541352015094,2358,2917.4495305743762,49.24253781241052,20.742035294606076,0,0,3,786.0,high_risk,467
SYNTH_HIGH_RISK_52089,40,42,25716.36026397532,7739,9045.247058845382,34.88457267999071,100.0,0,0,30,193.475,high_risk,545
SYNTH_HIGH_RISK_77785,58,47,41144.62789051776,6186,5087.835118155922,52.8329207447507,100.0,20,0,44,140.5909090909091,high_risk,393
SYNTH_HIGH_RISK_49920,132,44,16252.858356647032,5403,5687.986890323846,0.0,100.0,20,0,15,146.02702702702703,high_risk,304
SYNTH_HIGH_RISK_22093,67,8,5239.700179617539,807,813.2037141712649,11.297813193191104,33.37418258817364,0,0,5,161.4,high_risk,354
SYNTH_HIGH_RISK_77050,170,40,3718.3098590440823,1568,1885.8963678500174,59.451857944430024,73.27374268646271,20,30,20,50.58064516129032,high_risk,488
SYNTH_HIGH_RISK_77557,65,28,22165.860491641244,4808,5281.977256429842,34.98392067171103,100.0,0,15,25,192.32,high_risk,440
SYNTH_HIGH_RISK_58652,16,31,20600.286078880807,2584,2037.7423139137622,0.0,100.0,60,0,27,83.35483870967742,high_risk,417
SYNTH_HIGH_RISK_91539,145,33,5287.475318773496,2469,2668.6105300366144,37.57953271133766,71.42490607135667,20,0,23,94.96153846153847,high_risk,456
SYNTH_HIGH_RISK_18273,68,23,17543.36847758188,7685,5738.236322528197,28.589858622993457,100.0,0,0,20,384.25,high_risk,559
SYNTH_HIGH_RISK_27285,41,43,59712.834670513796,9281,8269.405462935494,6.761811999931438,100.0,20,0,12,226.3658536585366,high_risk,300
SYNTH_HIGH_RISK_68852,27,20,69221.04185072854,8562,10207.448218085903,32.8254622406079,100.0,60,15,19,450.63157894736844,high_risk,456
SYNTH_HIGH_RISK_17388,179,42,37628.115094066765,4918,5964.976760061033,13.700487589807045,74.11326314830022,20,0,2,149.03030303030303,high_risk,428
SYNTH_HIGH_RISK_58003,147,36,66609.37501294151,9127,6994.80556915306,0.0,75.19744670607827,60,15,28,325.9642857142857,high_risk,345
SYNTH_HIGH_RISK_52875,163,33,11920.639899212463,2036,1790.2086746025,0.6606483968516432,63.644072561731114,0,0,5,81.44,high_risk,308
SYNTH_HIGH_RISK_38577,42,48,68549.69136129867,9768,10237.87258996737,43.94149393046194,100.0,20,15,16,212.34782608695653,high_risk,406
SYNTH_HIGH_RISK_56221,56,52,40656.31842969707,6652,8527.36855412628,56.18375968579082,100.0,0,30,25,135.75510204081633,high_risk,451
SYNTH_HIGH_RISK_46788,178,54,19142.655604071355,2142,1823.3466790227553,47.00804293245814,95.87936255537583,20,0,45,47.6,high_risk,471
SYNTH_HIGH_RISK_21932,90,52,21558.98820600541,8516,7365.089559141288,50.17228399958397,100.0,0,0,24,177.41666666666666,high_risk,439
SYNTH_HIGH_RISK_19575,53,39,50160.948262182035,5635,5366.907223999404,50.58897803007318,100.0,40,0,30,152.2972972972973,high_risk,557
SYNTH_HIGH_RISK_68447,11,21,23007.07183796854,2686,2067.329380007315,24.24676991207431,100.0,0,30,21,127.9047619047619,high_risk,517
SYNTH_HIGH_RISK_66806,131,18,3856.490559843159,391,460.6911573931178,14.054643765349976,39.91303459048869,20,0,11,35.54545454545455,high_risk,300
SYNTH_HIGH_RISK_29191,56,31,16513.20956611307,6828,6404.578537427301,15.021030235345481,100.0,0,0,28,243.85714285714286,high_risk,448
SYNTH_HIGH_RISK_18095,135,48,42735.31271828582,7488,8446.040862196354,1.4470458502132186,100.0,0,0,30,182.6341463414634,high_risk,539
SYNTH_HIGH_RISK_49212,114,34,35963.08717253667,7069,7598.501652351258,31.72743537595712,91.46095083376287,80,0,20,252.46428571428572,high_risk,574
SYNTH_HIGH_RISK_10392,141,31,27051.28694036942,3314,3748.298782471976,20.385772173684355,68.39250930123266,20,0,24,138.08333333333334,high_risk,342
SYNTH_HIGH_RISK_81899,113,34,79455.8258708082,9162,8964.866023291637,0.10835491052447033,92.11302349328778,0,15,28,327.2142857142857,high_risk,503
SYNTH_HIGH_RISK_22231,20,19,37788.66725517813,3793,4178.500288339737,43.03434233366664,100.0,20,15,3,210.72222222222223,high_risk,522
SYNTH_HIGH_RISK_12469,53,46,71953.62817472109,7775,8783.562879130246,51.62357063405182,100.0,60,0,14,176.70454545454547,high_risk,300
SYNTH_HIGH_RISK_11336,82,20,48546.541750373486,8460,7834.11528817386,42.869392405154244,73.75919755447077,40,0,16,528.75,high_risk,300
SYNTH_HIGH_RISK_65480,42,16,15195.33991631242,5776,4963.248196852712,32.5813771127377,100.0,60,15,14,412.57142857142856,high_risk,385
SYNTH_HIGH_RISK_47403,154,22,69880.7201776281,8532,8653.205367458819,41.68100817799437,42.95019835237302,0,0,14,609.4285714285714,high_risk,332
SYNTH_HIGH_RISK_14396,128,13,16913.16877296851,6303,7195.35112530359,22.163994754036736,27.25778664807629,20,30,6,1050.5,high_risk,361
SYNTH_HIGH_RISK_24434,13,14,54513.07254423325,9716,12038.881936290574,39.47806136865728,100.0,20,15,14,694.0,high_risk,525
SYNTH_HIGH_RISK_88191,39,29,33942.92174907859,6174,6910.926022885594,16.091657944164467,100.0,0,0,27,228.66666666666666,high_risk,528
SYNTH_HIGH_RISK_25097,170,51,26280.828914803213,8054,9380.40143971448,33.53084493994946,93.87386565173065,0,15,38,191.76190476190476,high_risk,370
